index,name,datatype,source_node,source_property
373,UL23_24_LPE1_OIP,BOOL,UL23_24_LPE1,output_tag_name
374,UL23_24_LPE2_MEASUREMENT,REAL,UL23_24_LPE2,tag_name
375,UL23_24_LPE2_OIP,BOOL,UL23_24_LPE2,output_tag_name
376,UL23_24_TPE1_OIP,BOOL,UL23_24_TPE1,tag_name
377,UL23_24_VFD:I.ConnectionFaulted,BOOL,UL23_24_VFD_APF,connection_faulted_tag_name
378,UL23_24_VFD:I.DisconnectClosed,BOOL,UL23_24_VFD_APF,disconnect_closed_tag_name
379,UL23_24_VFD:I.Fault,BOOL,UL23_24_VFD_APF,fault_tag_name
380,UL23_24_VFD:I.KeypadHandMode,BOOL,UL23_24_VFD_APF,keypad_hand_mode_tag_name
381,UL23_24_VFD:I.OutputCurrent,REAL,UL23_24_VFD_APF,output_current_tag_name
382,UL23_24_VFD:I.OutputVoltage,REAL,UL23_24_VFD_APF,output_voltage_tag_name
383,UL23_24_VFD:I.Running,BOOL,UL23_24_VFD_APF,running_tag_name
384,UL23_24_VFD:I.SafeTorqueEnabled,BOOL,UL23_24_VFD_APF,safe_torque_enabled_tag_name
385,UL23_24_VFD:I.TripFaultCode,DINT,UL23_24_VFD_APF,trip_fault_code_tag_name
386,UL23_24_VFD:I.Velocity,REAL,UL23_24_VFD_APF,velocity_tag_name
387,UL23_25_DISC_OIP,BOOL,UL23_25_DISC,aux_disconnect_closed_tag_name
388,UL23_25_VFD:I.ConnectionFaulted,BOOL,UL23_25_VFD_APF,connection_faulted_tag_name
389,UL23_25_VFD:I.DisconnectClosed,BOOL,UL23_25_VFD_APF,disconnect_closed_tag_name
390,UL23_25_VFD:I.Fault,BOOL,UL23_25_VFD_APF,fault_tag_name
391,UL23_25_VFD:I.KeypadHandMode,BOOL,UL23_25_VFD_APF,keypad_hand_mode_tag_name
392,UL23_25_VFD:I.OutputCurrent,REAL,UL23_25_VFD_APF,output_current_tag_name
393,UL23_25_VFD:I.OutputVoltage,REAL,UL23_25_VFD_APF,output_voltage_tag_name
394,UL23_25_VFD:I.Running,BOOL,UL23_25_VFD_APF,running_tag_name
395,UL23_25_VFD:I.SafeTorqueEnabled,BOOL,UL23_25_VFD_APF,safe_torque_enabled_tag_name
396,UL23_25_VFD:I.TripFaultCode,DINT,UL23_25_VFD_APF,trip_fault_code_tag_name
397,UL23_25_VFD:I.Velocity,REAL,UL23_25_VFD_APF,velocity_tag_name
398,UL26_19_DISC_OIP,BOOL,UL26_19_DISC,aux_disconnect_closed_tag_name
399,UL26_19_EPC1_CH1_OIP,BOOL,UL26_19_EPC1,channel_1_tag_name
400,UL26_19_EPC1_CH2_OIP,BOOL,UL26_19_EPC1,channel_2_tag_name
401,UL26_19_FIOM1_OIP,BOOL,UL26_19_FIOM1,pushbutton_tag_name
402,UL26_19_S1_PB_OIP,BOOL,UL26_19_S1,pushbutton_tag_name
403,UL26_19_TPE1_OIP,BOOL,UL26_19_TPE1,tag_name
404,UL26_19_VFD:I.ConnectionFaulted,BOOL,UL26_19_VFD_APF,connection_faulted_tag_name
405,UL26_19_VFD:I.DisconnectClosed,BOOL,UL26_19_VFD_APF,disconnect_closed_tag_name
406,UL26_19_VFD:I.Fault,BOOL,UL26_19_VFD_APF,fault_tag_name
407,UL26_19_VFD:I.KeypadHandMode,BOOL,UL26_19_VFD_APF,keypad_hand_mode_tag_name
408,UL26_19_VFD:I.OutputCurrent,REAL,UL26_19_VFD_APF,output_current_tag_name
409,UL26_19_VFD:I.OutputVoltage,REAL,UL26_19_VFD_APF,output_voltage_tag_name
410,UL26_19_VFD:I.Running,BOOL,UL26_19_VFD_APF,running_tag_name
411,UL26_19_VFD:I.SafeTorqueEnabled,BOOL,UL26_19_VFD_APF,safe_torque_enabled_tag_name
412,UL26_19_VFD:I.TripFaultCode,DINT,UL26_19_VFD_APF,trip_fault_code_tag_name
413,UL26_19_VFD:I.Velocity,REAL,UL26_19_VFD_APF,velocity_tag_name
414,UL26_20_DISC_OIP,BOOL,UL26_20_DISC,aux_disconnect_closed_tag_name
415,UL26_20_TPE1_OIP,BOOL,UL26_20_TPE1,tag_name
416,UL26_20_VFD:I.ConnectionFaulted,BOOL,UL26_20_VFD_APF,connection_faulted_tag_name
417,UL26_20_VFD:I.DisconnectClosed,BOOL,UL26_20_VFD_APF,disconnect_closed_tag_name
418,UL26_20_VFD:I.Fault,BOOL,UL26_20_VFD_APF,fault_tag_name
419,UL26_20_VFD:I.KeypadHandMode,BOOL,UL26_20_VFD_APF,keypad_hand_mode_tag_name
420,UL26_20_VFD:I.OutputCurrent,REAL,UL26_20_VFD_APF,output_current_tag_name
421,UL26_20_VFD:I.OutputVoltage,REAL,UL26_20_VFD_APF,output_voltage_tag_name
422,UL26_20_VFD:I.Running,BOOL,UL26_20_VFD_APF,running_tag_name
423,UL26_20_VFD:I.SafeTorqueEnabled,BOOL,UL26_20_VFD_APF,safe_torque_enabled_tag_name
424,UL26_20_VFD:I.TripFaultCode,DINT,UL26_20_VFD_APF,trip_fault_code_tag_name
425,UL26_20_VFD:I.Velocity,REAL,UL26_20_VFD_APF,velocity_tag_name
426,UL26_21_DISC_OIP,BOOL,UL26_21_DISC,aux_disconnect_closed_tag_name
427,UL26_21_TPE1_OIP,BOOL,UL26_21_TPE1,tag_name
428,UL26_21_VFD:I.ConnectionFaulted,BOOL,UL26_21_VFD_APF,connection_faulted_tag_name
429,UL26_21_VFD:I.DisconnectClosed,BOOL,UL26_21_VFD_APF,disconnect_closed_tag_name
430,UL26_21_VFD:I.Fault,BOOL,UL26_21_VFD_APF,fault_tag_name
431,UL26_21_VFD:I.KeypadHandMode,BOOL,UL26_21_VFD_APF,keypad_hand_mode_tag_name
432,UL26_21_VFD:I.OutputCurrent,REAL,UL26_21_VFD_APF,output_current_tag_name
433,UL26_21_VFD:I.OutputVoltage,REAL,UL26_21_VFD_APF,output_voltage_tag_name
434,UL26_21_VFD:I.Running,BOOL,UL26_21_VFD_APF,running_tag_name
435,UL26_21_VFD:I.SafeTorqueEnabled,BOOL,UL26_21_VFD_APF,safe_torque_enabled_tag_name
436,UL26_21_VFD:I.TripFaultCode,DINT,UL26_21_VFD_APF,trip_fault_code_tag_name
437,UL26_21_VFD:I.Velocity,REAL,UL26_21_VFD_APF,velocity_tag_name
438,UL26_22_DISC_OIP,BOOL,UL26_22_DISC,aux_disconnect_closed_tag_name
439,UL26_22_FIOM1_OIP,BOOL,UL26_22_FIOM1,pushbutton_tag_name
440,UL26_22_JR1_PB_OIP,BOOL,UL26_22_JR1,pushbutton_tag_name
441,UL26_22_TPE1_OIP,BOOL,UL26_22_TPE1,tag_name
442,UL26_22_VFD:I.ConnectionFaulted,BOOL,UL26_22_VFD_APF,connection_faulted_tag_name
443,UL26_22_VFD:I.DisconnectClosed,BOOL,UL26_22_VFD_APF,disconnect_closed_tag_name
444,UL26_22_VFD:I.Fault,BOOL,UL26_22_VFD_APF,fault_tag_name
445,UL26_22_VFD:I.KeypadHandMode,BOOL,UL26_22_VFD_APF,keypad_hand_mode_tag_name
446,UL26_22_VFD:I.OutputCurrent,REAL,UL26_22_VFD_APF,output_current_tag_name
447,UL26_22_VFD:I.OutputVoltage,REAL,UL26_22_VFD_APF,output_voltage_tag_name
448,UL26_22_VFD:I.Running,BOOL,UL26_22_VFD_APF,running_tag_name
449,UL26_22_VFD:I.SafeTorqueEnabled,BOOL,UL26_22_VFD_APF,safe_torque_enabled_tag_name
450,UL26_22_VFD:I.TripFaultCode,DINT,UL26_22_VFD_APF,trip_fault_code_tag_name
451,UL26_22_VFD:I.Velocity,REAL,UL26_22_VFD_APF,velocity_tag_name
452,UL26_23_DISC_OIP,BOOL,UL26_23_DISC,aux_disconnect_closed_tag_name
453,UL26_23_TPE1_OIP,BOOL,UL26_23_TPE1,tag_name
454,UL26_23_VFD:I.ConnectionFaulted,BOOL,UL26_23_VFD_APF,connection_faulted_tag_name
455,UL26_23_VFD:I.DisconnectClosed,BOOL,UL26_23_VFD_APF,disconnect_closed_tag_name
456,UL26_23_VFD:I.Fault,BOOL,UL26_23_VFD_APF,fault_tag_name
457,UL26_23_VFD:I.KeypadHandMode,BOOL,UL26_23_VFD_APF,keypad_hand_mode_tag_name
458,UL26_23_VFD:I.OutputCurrent,REAL,UL26_23_VFD_APF,output_current_tag_name
459,UL26_23_VFD:I.OutputVoltage,REAL,UL26_23_VFD_APF,output_voltage_tag_name
460,UL26_23_VFD:I.Running,BOOL,UL26_23_VFD_APF,running_tag_name
461,UL26_23_VFD:I.SafeTorqueEnabled,BOOL,UL26_23_VFD_APF,safe_torque_enabled_tag_name
462,UL26_23_VFD:I.TripFaultCode,DINT,UL26_23_VFD_APF,trip_fault_code_tag_name
463,UL26_23_VFD:I.Velocity,REAL,UL26_23_VFD_APF,velocity_tag_name
464,UL26_24_DISC_OIP,BOOL,UL26_24_DISC,aux_disconnect_closed_tag_name
465,UL26_24_LPE1_MEASUREMENT,REAL,UL26_24_LPE1,tag_name
466,UL26_24_LPE1_OIP,BOOL,UL26_24_LPE1,output_tag_name
467,UL26_24_LPE2_MEASUREMENT,REAL,UL26_24_LPE2,tag_name
468,UL26_24_LPE2_OIP,BOOL,UL26_24_LPE2,output_tag_name
469,UL26_24_TPE1_OIP,BOOL,UL26_24_TPE1,tag_name
470,UL26_24_VFD:I.ConnectionFaulted,BOOL,UL26_24_VFD_APF,connection_faulted_tag_name
471,UL26_24_VFD:I.DisconnectClosed,BOOL,UL26_24_VFD_APF,disconnect_closed_tag_name
472,UL26_24_VFD:I.Fault,BOOL,UL26_24_VFD_APF,fault_tag_name
473,UL26_24_VFD:I.KeypadHandMode,BOOL,UL26_24_VFD_APF,keypad_hand_mode_tag_name
474,UL26_24_VFD:I.OutputCurrent,REAL,UL26_24_VFD_APF,output_current_tag_name
475,UL26_24_VFD:I.OutputVoltage,REAL,UL26_24_VFD_APF,output_voltage_tag_name
476,UL26_24_VFD:I.Running,BOOL,UL26_24_VFD_APF,running_tag_name
477,UL26_24_VFD:I.SafeTorqueEnabled,BOOL,UL26_24_VFD_APF,safe_torque_enabled_tag_name
478,UL26_24_VFD:I.TripFaultCode,DINT,UL26_24_VFD_APF,trip_fault_code_tag_name
479,UL26_24_VFD:I.Velocity,REAL,UL26_24_VFD_APF,velocity_tag_name
480,UL26_25_DISC_OIP,BOOL,UL26_25_DISC,aux_disconnect_closed_tag_name
481,UL26_25_VFD:I.ConnectionFaulted,BOOL,UL26_25_VFD_APF,connection_faulted_tag_name
482,UL26_25_VFD:I.DisconnectClosed,BOOL,UL26_25_VFD_APF,disconnect_closed_tag_name
483,UL26_25_VFD:I.Fault,BOOL,UL26_25_VFD_APF,fault_tag_name
484,UL26_25_VFD:I.KeypadHandMode,BOOL,UL26_25_VFD_APF,keypad_hand_mode_tag_name
485,UL26_25_VFD:I.OutputCurrent,REAL,UL26_25_VFD_APF,output_current_tag_name
486,UL26_25_VFD:I.OutputVoltage,REAL,UL26_25_VFD_APF,output_voltage_tag_name
487,UL26_25_VFD:I.Running,BOOL,UL26_25_VFD_APF,running_tag_name
488,UL26_25_VFD:I.SafeTorqueEnabled,BOOL,UL26_25_VFD_APF,safe_torque_enabled_tag_name
489,UL26_25_VFD:I.TripFaultCode,DINT,UL26_25_VFD_APF,trip_fault_code_tag_name
490,UL26_25_VFD:I.Velocity,REAL,UL26_25_VFD_APF,velocity_tag_name
491,UL29_19_DISC_OIP,BOOL,UL29_19_DISC,aux_disconnect_closed_tag_name
492,UL29_19_EPC1_CH1_OIP,BOOL,UL29_19_EPC1,channel_1_tag_name
493,UL29_19_EPC1_CH2_OIP,BOOL,UL29_19_EPC1,channel_2_tag_name
494,UL29_19_FIOM1_OIP,BOOL,UL29_19_FIOM1,pushbutton_tag_name
495,UL29_19_S1_PB_OIP,BOOL,UL29_19_S1,pushbutton_tag_name
496,UL29_19_TPE1_OIP,BOOL,UL29_19_TPE1,tag_name
497,UL29_19_VFD:I.ConnectionFaulted,BOOL,UL29_19_VFD_APF,connection_faulted_tag_name
498,UL29_19_VFD:I.DisconnectClosed,BOOL,UL29_19_VFD_APF,disconnect_closed_tag_name
499,UL29_19_VFD:I.Fault,BOOL,UL29_19_VFD_APF,fault_tag_name
500,UL29_19_VFD:I.KeypadHandMode,BOOL,UL29_19_VFD_APF,keypad_hand_mode_tag_name
501,UL29_19_VFD:I.OutputCurrent,REAL,UL29_19_VFD_APF,output_current_tag_name
502,UL29_19_VFD:I.OutputVoltage,REAL,UL29_19_VFD_APF,output_voltage_tag_name
503,UL29_19_VFD:I.Running,BOOL,UL29_19_VFD_APF,running_tag_name
504,UL29_19_VFD:I.SafeTorqueEnabled,BOOL,UL29_19_VFD_APF,safe_torque_enabled_tag_name
505,UL29_19_VFD:I.TripFaultCode,DINT,UL29_19_VFD_APF,trip_fault_code_tag_name
506,UL29_19_VFD:I.Velocity,REAL,UL29_19_VFD_APF,velocity_tag_name
507,UL29_20_DISC_OIP,BOOL,UL29_20_DISC,aux_disconnect_closed_tag_name
508,UL29_20_TPE1_OIP,BOOL,UL29_20_TPE1,tag_name
509,UL29_20_VFD:I.ConnectionFaulted,BOOL,UL29_20_VFD_APF,connection_faulted_tag_name
510,UL29_20_VFD:I.DisconnectClosed,BOOL,UL29_20_VFD_APF,disconnect_closed_tag_name
511,UL29_20_VFD:I.Fault,BOOL,UL29_20_VFD_APF,fault_tag_name
512,UL29_20_VFD:I.KeypadHandMode,BOOL,UL29_20_VFD_APF,keypad_hand_mode_tag_name
513,UL29_20_VFD:I.OutputCurrent,REAL,UL29_20_VFD_APF,output_current_tag_name
514,UL29_20_VFD:I.OutputVoltage,REAL,UL29_20_VFD_APF,output_voltage_tag_name
515,UL29_20_VFD:I.Running,BOOL,UL29_20_VFD_APF,running_tag_name
516,UL29_20_VFD:I.SafeTorqueEnabled,BOOL,UL29_20_VFD_APF,safe_torque_enabled_tag_name
517,UL29_20_VFD:I.TripFaultCode,DINT,UL29_20_VFD_APF,trip_fault_code_tag_name
518,UL29_20_VFD:I.Velocity,REAL,UL29_20_VFD_APF,velocity_tag_name
519,UL29_21_DISC_OIP,BOOL,UL29_21_DISC,aux_disconnect_closed_tag_name
520,UL29_21_TPE1_OIP,BOOL,UL29_21_TPE1,tag_name
521,UL29_21_VFD:I.ConnectionFaulted,BOOL,UL29_21_VFD_APF,connection_faulted_tag_name
522,UL29_21_VFD:I.DisconnectClosed,BOOL,UL29_21_VFD_APF,disconnect_closed_tag_name
523,UL29_21_VFD:I.Fault,BOOL,UL29_21_VFD_APF,fault_tag_name
524,UL29_21_VFD:I.KeypadHandMode,BOOL,UL29_21_VFD_APF,keypad_hand_mode_tag_name
525,UL29_21_VFD:I.OutputCurrent,REAL,UL29_21_VFD_APF,output_current_tag_name
526,UL29_21_VFD:I.OutputVoltage,REAL,UL29_21_VFD_APF,output_voltage_tag_name
527,UL29_21_VFD:I.Running,BOOL,UL29_21_VFD_APF,running_tag_name
528,UL29_21_VFD:I.SafeTorqueEnabled,BOOL,UL29_21_VFD_APF,safe_torque_enabled_tag_name
529,UL29_21_VFD:I.TripFaultCode,DINT,UL29_21_VFD_APF,trip_fault_code_tag_name
530,UL29_21_VFD:I.Velocity,REAL,UL29_21_VFD_APF,velocity_tag_name
531,UL29_22_DISC_OIP,BOOL,UL29_22_DISC,aux_disconnect_closed_tag_name
532,UL29_22_JR1_PB_OIP,BOOL,UL29_22_JR1,pushbutton_tag_name
533,UL29_22_TPE1_OIP,BOOL,UL29_22_TPE1,tag_name
534,UL29_22_VFD:I.ConnectionFaulted,BOOL,UL29_22_VFD_APF,connection_faulted_tag_name
535,UL29_22_VFD:I.DisconnectClosed,BOOL,UL29_22_VFD_APF,disconnect_closed_tag_name
536,UL29_22_VFD:I.Fault,BOOL,UL29_22_VFD_APF,fault_tag_name
537,UL29_22_VFD:I.KeypadHandMode,BOOL,UL29_22_VFD_APF,keypad_hand_mode_tag_name
538,UL29_22_VFD:I.OutputCurrent,REAL,UL29_22_VFD_APF,output_current_tag_name
539,UL29_22_VFD:I.OutputVoltage,REAL,UL29_22_VFD_APF,output_voltage_tag_name
540,UL29_22_VFD:I.Running,BOOL,UL29_22_VFD_APF,running_tag_name
541,UL29_22_VFD:I.SafeTorqueEnabled,BOOL,UL29_22_VFD_APF,safe_torque_enabled_tag_name
542,UL29_22_VFD:I.TripFaultCode,DINT,UL29_22_VFD_APF,trip_fault_code_tag_name
543,UL29_22_VFD:I.Velocity,REAL,UL29_22_VFD_APF,velocity_tag_name
544,UL29_23_DISC_OIP,BOOL,UL29_23_DISC,aux_disconnect_closed_tag_name
545,UL29_23_TPE1_OIP,BOOL,UL29_23_TPE1,tag_name
546,UL29_23_VFD:I.ConnectionFaulted,BOOL,UL29_23_VFD_APF,connection_faulted_tag_name
547,UL29_23_VFD:I.DisconnectClosed,BOOL,UL29_23_VFD_APF,disconnect_closed_tag_name
548,UL29_23_VFD:I.Fault,BOOL,UL29_23_VFD_APF,fault_tag_name
549,UL29_23_VFD:I.KeypadHandMode,BOOL,UL29_23_VFD_APF,keypad_hand_mode_tag_name
550,UL29_23_VFD:I.OutputCurrent,REAL,UL29_23_VFD_APF,output_current_tag_name
551,UL29_23_VFD:I.OutputVoltage,REAL,UL29_23_VFD_APF,output_voltage_tag_name
552,UL29_23_VFD:I.Running,BOOL,UL29_23_VFD_APF,running_tag_name
553,UL29_23_VFD:I.SafeTorqueEnabled,BOOL,UL29_23_VFD_APF,safe_torque_enabled_tag_name
554,UL29_23_VFD:I.TripFaultCode,DINT,UL29_23_VFD_APF,trip_fault_code_tag_name
555,UL29_23_VFD:I.Velocity,REAL,UL29_23_VFD_APF,velocity_tag_name
